Age,Income,Family,CCAvg,Mortgage,Online,CreditCard,Education,Loan
40,19,1,0.75,116,NO,0,Professional,0
60,55,3,0.5,172,NO,0,Grad,0
51,22,4,0.5,0,YES,1,Grad,0
41,155,1,7,0,NO,0,Undergrad,0
37,72,4,2,0,NO,0,Professional,0
35,81,1,2.7,0,YES,0,Grad,0
35,30,1,1.7,0,NO,1,Undergrad,0
46,54,4,2.9,189,YES,1,Undergrad,0
60,60,3,2.5,0,YES,0,Undergrad,0
51,68,1,1.5,0,NO,0,Grad,0
31,65,4,2.2,126,YES,0,Grad,0
30,31,3,1,142,NO,0,Grad,0
32,169,1,6.5,272,YES,0,Professional,1
53,139,1,0.9,0,NO,0,Professional,1
33,29,1,0.6,0,NO,0,Professional,0
40,43,2,1.1,0,NO,1,Grad,0
57,80,2,2.8,0,YES,1,Undergrad,0
51,43,1,1.3,123,YES,0,Grad,0
30,194,2,4.5,0,NO,1,Undergrad,0
41,24,2,0.8,0,YES,0,Professional,0
54,32,2,0.6,0,YES,1,Professional,0
42,153,3,5.6,416,NO,0,Undergrad,1
30,30,1,0.4,0,YES,1,Professional,0
60,165,3,5.6,0,NO,1,Undergrad,1
56,64,3,0.3,0,NO,1,Grad,0
63,15,4,0.6,83,NO,0,Grad,0
56,70,3,0.3,0,NO,0,Grad,0
39,32,3,2,0,YES,0,Professional,0
29,128,2,4.1,209,YES,0,Grad,1
28,84,1,2.9,102,NO,1,Professional,0
41,62,2,2.2,0,YES,1,Professional,0
28,33,3,1,0,NO,1,Grad,0
49,65,1,0,0,YES,0,Undergrad,0
30,33,4,1.5,85,NO,0,Grad,0
63,15,1,0.8,115,YES,0,Grad,0
45,45,3,1,0,YES,0,Grad,0
40,132,2,3.9,0,YES,0,Undergrad,0
28,29,3,0.1,0,YES,0,Grad,0
62,65,1,0,0,YES,0,Grad,0
38,52,2,2.4,147,NO,0,Grad,0
32,64,2,0.1,0,YES,1,Undergrad,0
58,73,2,2.3,224,YES,1,Professional,0
33,20,1,0.67,0,NO,0,Professional,0
60,44,2,0.3,192,YES,0,Undergrad,0
34,79,1,2.5,0,YES,0,Undergrad,0
38,104,2,1.8,79,NO,0,Grad,0
44,88,1,4.7,0,NO,0,Undergrad,0
56,51,3,2,0,YES,0,Professional,0
37,61,3,0.9,0,NO,0,Grad,0
45,23,2,0.1,91,YES,1,Professional,0
44,38,2,2.1,95,YES,0,Professional,0
37,75,3,2.6,0,NO,0,Grad,0
47,42,4,0.1,0,YES,1,Undergrad,0
51,45,4,0.1,0,YES,1,Undergrad,0
63,59,3,0.5,0,YES,0,Grad,0
61,130,2,2.6,0,NO,0,Professional,1
43,9,2,0,96,YES,1,Professional,0
41,62,3,0.9,0,NO,0,Professional,0
59,202,1,4.7,553,NO,0,Undergrad,0
29,162,1,4.3,0,NO,1,Undergrad,0
32,93,3,1.6,79,YES,0,Undergrad,0
64,145,1,0.9,0,NO,0,Undergrad,0
50,99,1,4.6,368,NO,1,Undergrad,1
35,148,1,5.8,0,YES,0,Professional,1
34,154,3,5.4,0,YES,0,Grad,1
58,149,2,6,0,YES,1,Undergrad,0
41,69,1,1.5,78,YES,0,Professional,0
37,30,2,0.3,146,NO,0,Undergrad,0
35,48,2,1,0,YES,0,Grad,0
45,42,1,0.3,0,YES,0,Professional,0
53,132,2,0.3,403,NO,0,Undergrad,0
53,81,3,1.7,193,YES,0,Grad,0
54,60,4,3.8,0,YES,1,Grad,0
28,45,4,1.7,95,NO,0,Grad,0
58,70,1,1.4,0,NO,0,Professional,0
47,71,4,2.9,0,YES,0,Undergrad,0
24,28,4,1,0,NO,0,Professional,0
27,83,2,0.2,0,NO,1,Undergrad,0
42,131,1,3.4,0,NO,1,Undergrad,0
50,82,1,0,0,YES,1,Undergrad,0
41,79,1,4,225,YES,0,Professional,0
46,51,4,1.9,0,NO,0,Professional,0
46,111,2,6.3,0,NO,1,Undergrad,0
51,93,1,0.3,0,YES,0,Undergrad,0
59,73,4,2.3,0,NO,0,Professional,0
58,24,2,0.5,0,YES,0,Grad,0
37,64,3,0.9,0,YES,0,Grad,0
39,104,3,1,242,YES,0,Undergrad,0
47,38,4,1.9,0,YES,0,Professional,0
51,191,1,8.1,0,YES,0,Undergrad,0
64,53,4,1.67,0,NO,1,Professional,0
59,74,4,2.3,0,NO,0,Professional,0
55,21,4,0.7,0,YES,0,Professional,0
57,80,3,1.6,144,YES,1,Professional,0
59,41,4,2.5,174,NO,0,Undergrad,0
42,79,1,3.7,0,NO,1,Professional,0
34,141,3,6.9,260,YES,0,Grad,1
41,32,3,1,0,NO,1,Grad,0
43,38,3,2,0,YES,0,Professional,0
53,85,3,1.8,0,YES,0,Grad,0
47,93,2,0.8,107,NO,0,Professional,0
49,140,1,1.9,0,NO,1,Professional,1
35,69,4,2.2,0,NO,1,Grad,0
52,32,2,2,0,NO,1,Grad,0
53,61,4,0.9,177,NO,0,Undergrad,0
48,125,1,2.4,0,YES,0,Undergrad,0
35,30,4,1,0,NO,0,Grad,0
52,104,2,2.4,0,YES,1,Grad,0
60,24,1,0.1,0,NO,0,Undergrad,0
33,22,1,0.4,0,NO,0,Grad,0
38,59,2,2.4,0,NO,0,Grad,0
29,120,1,4.1,0,NO,1,Grad,1
35,164,2,0,500,NO,0,Undergrad,0
26,60,4,1.6,0,YES,1,Undergrad,0
48,43,3,1.9,0,YES,0,Grad,0
43,70,3,2.33,0,NO,0,Undergrad,0
60,51,2,2.8,0,YES,0,Undergrad,0
27,59,4,1.6,0,YES,0,Undergrad,0
38,129,4,0.3,75,YES,0,Professional,1
40,22,2,1.4,0,YES,1,Grad,0
38,29,4,0.4,0,YES,0,Grad,0
50,18,1,0.4,0,YES,0,Professional,0
38,65,3,0.5,0,YES,0,Professional,0
34,65,4,1.3,0,NO,1,Undergrad,0
42,38,1,0.2,0,NO,0,Undergrad,0
60,110,2,2,0,YES,0,Undergrad,0
62,22,1,1.5,111,YES,0,Grad,0
59,43,2,0.3,0,NO,1,Undergrad,0
49,30,4,0.6,0,NO,0,Undergrad,0
49,134,2,6.3,0,YES,0,Undergrad,0
36,32,3,1.3,0,NO,0,Undergrad,0
33,139,1,4.3,0,NO,0,Undergrad,0
43,45,2,0.7,0,NO,0,Undergrad,0
53,62,3,3,0,NO,0,Grad,0
57,51,4,1.7,103,YES,0,Grad,0
53,93,1,0.8,313,NO,0,Professional,0
60,122,1,1.3,0,NO,0,Undergrad,0
34,45,1,1.33,0,NO,0,Undergrad,0
51,179,1,8.1,0,YES,0,Undergrad,0
36,64,3,2.8,205,NO,1,Undergrad,0
63,41,2,1.1,0,NO,0,Undergrad,0
37,58,2,0.6,0,NO,1,Professional,0
57,64,4,2.2,0,YES,0,Undergrad,0
52,28,3,1.7,0,NO,0,Grad,0
38,21,1,0.67,0,YES,0,Professional,0
61,60,1,2.8,0,YES,0,Grad,0
31,78,2,0.2,0,NO,1,Undergrad,0
39,59,3,0.5,0,NO,0,Professional,0
38,59,3,0.5,0,YES,1,Professional,0
46,83,4,1.4,0,YES,1,Grad,0
48,128,1,5.7,0,NO,0,Undergrad,0
58,95,1,2.6,0,YES,0,Undergrad,0
50,160,4,4.3,410,NO,0,Professional,1
67,78,4,2.4,0,NO,0,Professional,0
36,184,2,5.1,0,NO,0,Grad,1
30,30,3,1,0,YES,0,Undergrad,0
58,51,2,1.6,123,YES,0,Professional,0
43,35,1,0.6,0,NO,0,Professional,0
31,74,4,4,0,NO,0,Professional,0
37,43,4,1.2,0,NO,0,Grad,0
49,23,2,1,0,YES,1,Grad,0
27,20,4,0.4,99,YES,0,Undergrad,0
50,112,1,0.6,0,NO,0,Undergrad,0
46,74,3,0.7,0,YES,1,Grad,0
49,65,2,0.4,232,NO,1,Professional,0
29,124,2,0.2,0,NO,1,Undergrad,0
55,65,3,2.5,0,NO,0,Undergrad,0
61,73,3,2,285,NO,0,Professional,0
45,8,2,0.1,0,NO,1,Professional,0
33,53,3,2.3,76,YES,0,Undergrad,0
63,131,3,2.6,229,YES,0,Professional,1
32,13,4,0.3,0,YES,1,Undergrad,0
42,60,1,2.4,98,YES,0,Undergrad,0
51,45,1,1.6,82,YES,0,Grad,0
44,39,2,2.1,119,NO,0,Professional,0
33,78,4,2,0,NO,0,Grad,0
39,43,3,0.5,0,YES,0,Professional,0
56,31,2,0.3,109,YES,1,Undergrad,0
28,118,3,2.4,161,NO,0,Grad,1
43,82,3,0.1,0,YES,0,Undergrad,0
30,112,3,2.5,0,YES,0,Undergrad,0
34,10,1,0.4,0,YES,0,Grad,0
26,18,2,0.9,95,NO,0,Professional,0
58,72,3,0.3,0,YES,0,Grad,0
43,72,4,0.2,0,YES,0,Professional,0
40,78,1,5.2,0,YES,0,Undergrad,0
54,78,3,1.8,0,NO,0,Grad,0
44,30,1,0.5,0,YES,0,Professional,0
54,45,3,1.4,0,NO,1,Undergrad,0
39,80,2,0.4,0,NO,0,Undergrad,0
59,174,1,4.7,0,YES,1,Undergrad,0
53,51,2,3.2,0,YES,0,Professional,0
32,181,1,6,0,YES,1,Undergrad,0
40,78,4,1.4,194,YES,1,Grad,0
54,79,3,1.6,0,NO,0,Professional,0
27,119,1,5.4,118,YES,0,Undergrad,0
63,49,4,1.2,109,YES,1,Grad,0
26,83,3,3.9,0,YES,0,Grad,1
33,100,1,2.7,126,YES,0,Grad,0
43,70,3,2.33,0,YES,0,Undergrad,0
57,52,3,0.5,0,YES,0,Grad,0
26,12,4,1,0,YES,0,Undergrad,0
55,82,4,1.3,219,NO,1,Professional,0
30,34,2,0.3,0,YES,1,Grad,0
63,112,4,2.4,0,YES,1,Professional,0
55,42,3,1,0,YES,0,Professional,0
35,83,2,2.2,0,NO,0,Undergrad,0
45,142,1,1.4,0,YES,0,Grad,1
47,199,2,6.67,0,YES,0,Undergrad,0
31,29,4,1.5,121,YES,1,Grad,0
56,70,3,1.4,273,YES,1,Professional,0
49,25,2,0.7,0,YES,0,Professional,0
53,84,2,1.1,0,YES,0,Undergrad,0
62,81,3,4.4,0,NO,1,Undergrad,0
63,15,2,0.4,0,NO,0,Undergrad,0
26,54,3,0.3,0,YES,0,Professional,0
59,108,4,3.8,304,YES,0,Grad,1
40,83,4,2.67,0,YES,1,Undergrad,0
42,62,1,0.7,170,YES,1,Professional,0
29,134,2,3.3,204,NO,0,Undergrad,0
40,75,3,2.33,79,NO,0,Undergrad,0
31,109,2,2,341,NO,1,Grad,0
35,152,2,3,0,YES,0,Undergrad,0
62,83,4,2.4,0,NO,0,Professional,0
51,52,4,1.8,0,YES,0,Professional,0
32,31,2,2,0,YES,1,Professional,0
27,135,3,2.7,449,NO,1,Professional,1
62,98,1,0.9,151,YES,0,Undergrad,0
66,14,4,0.6,0,NO,0,Grad,0
53,64,4,2.6,0,YES,1,Undergrad,0
49,109,2,6.8,0,NO,0,Undergrad,0
65,118,1,1.3,333,YES,1,Undergrad,0
30,80,4,2.2,0,YES,0,Grad,0
60,51,3,1.4,0,NO,0,Professional,0
30,115,4,3.8,0,YES,0,Grad,1
54,83,1,2.4,0,YES,0,Undergrad,0
54,90,1,0.3,0,YES,0,Undergrad,0
37,28,4,1.7,0,YES,0,Undergrad,0
32,82,2,2.5,221,YES,1,Undergrad,0
51,24,3,0.4,0,YES,1,Undergrad,0
46,71,2,1.7,0,YES,1,Undergrad,0
41,80,1,0.3,0,NO,0,Undergrad,0
62,109,4,1.7,0,YES,0,Professional,0
54,140,1,2.9,0,YES,0,Undergrad,0
52,39,4,0.2,0,YES,0,Grad,0
51,39,1,1.2,98,YES,0,Grad,0
24,50,3,2.4,0,NO,0,Grad,0
61,31,2,0.3,0,YES,0,Undergrad,0
55,35,3,1,144,YES,1,Professional,0
37,44,4,0.2,0,NO,1,Undergrad,0
64,35,1,0.5,0,YES,0,Professional,0
34,20,2,0.3,106,YES,1,Undergrad,0
31,10,4,0.7,0,YES,0,Grad,0
42,83,4,2,0,YES,0,Professional,0
47,203,2,8.8,0,YES,0,Undergrad,0
29,84,3,0.8,0,NO,0,Undergrad,0
34,41,4,0.8,0,NO,0,Undergrad,0
36,164,2,7.8,0,YES,1,Undergrad,0
34,152,2,6.5,0,NO,0,Undergrad,0
26,62,4,1.6,0,NO,0,Undergrad,0
48,12,4,1,89,NO,0,Undergrad,0
47,28,4,0.6,0,YES,0,Undergrad,0
39,52,1,2,0,NO,1,Undergrad,0
62,19,3,1.3,97,YES,0,Grad,0
34,35,3,1.3,0,NO,0,Undergrad,0
43,28,4,0.3,96,YES,0,Undergrad,0
55,70,3,2,0,YES,1,Grad,0
65,140,1,0.9,0,NO,0,Undergrad,0
26,102,4,2.3,0,NO,0,Professional,0
57,50,4,2,0,YES,0,Professional,0
32,61,3,2.3,205,YES,1,Undergrad,0
35,188,2,3.7,259,YES,0,Grad,1
63,178,4,9,0,NO,0,Professional,1
49,44,4,0.9,194,YES,0,Grad,0
23,12,4,1,0,NO,1,Undergrad,0
30,69,4,3.4,188,NO,1,Undergrad,0
43,132,1,5,0,NO,0,Undergrad,0
39,128,2,3.9,196,YES,0,Undergrad,0
31,44,4,0.8,122,YES,0,Undergrad,0
65,44,1,0.5,0,YES,1,Professional,0
34,34,2,2,0,YES,0,Professional,0
37,132,2,3.9,0,NO,0,Undergrad,0
62,158,2,2.1,0,NO,1,Undergrad,0
33,83,1,0.1,0,YES,0,Undergrad,0
48,28,1,1.4,75,YES,0,Professional,0
33,131,3,2.2,0,NO,0,Professional,1
45,31,3,0.5,0,YES,1,Grad,0
44,40,4,0,0,YES,0,Grad,0
37,71,2,1.8,127,NO,0,Undergrad,0
31,42,2,2,0,YES,0,Professional,0
56,35,3,0.1,114,NO,0,Grad,0
30,81,2,0.2,0,YES,0,Undergrad,0
61,91,2,2,0,YES,0,Undergrad,0
32,129,4,5.2,0,NO,1,Grad,1
51,75,1,2.7,0,NO,0,Undergrad,0
26,54,4,0.6,230,NO,0,Grad,0
31,43,1,1.5,0,NO,0,Undergrad,0
43,94,4,1.1,0,NO,0,Grad,0
57,84,4,1.3,0,NO,1,Professional,0
42,34,1,2,0,NO,0,Grad,0
48,15,4,0.8,0,YES,0,Undergrad,0
46,99,2,3.8,194,YES,0,Professional,0
33,15,1,0.4,82,YES,1,Grad,0
45,83,4,2,0,YES,0,Professional,0
31,83,4,1.8,0,YES,0,Professional,0
42,143,1,1.7,0,YES,0,Undergrad,0
56,81,4,2.6,0,YES,0,Professional,0
63,39,1,1.9,0,NO,0,Grad,0
42,158,2,0.4,277,NO,1,Grad,1
50,62,1,1.4,0,NO,0,Professional,0
31,64,2,0.1,0,YES,1,Undergrad,0
65,29,1,1.5,0,NO,0,Grad,0
60,64,3,2.5,0,YES,0,Undergrad,0
34,21,4,0.7,0,YES,0,Grad,0
62,142,2,2.8,0,NO,1,Professional,1
56,64,3,2.5,0,NO,0,Undergrad,0
51,40,4,1.8,0,NO,1,Undergrad,0
44,61,3,2.7,0,NO,0,Grad,0
41,44,1,0.3,0,NO,0,Professional,0
43,78,3,2.67,161,YES,1,Grad,0
25,25,2,0.9,0,NO,0,Professional,0
40,125,2,1.9,0,NO,1,Undergrad,0
53,63,2,1,0,YES,0,Professional,0
54,54,1,1.6,185,YES,0,Professional,0
36,92,2,0,184,NO,0,Undergrad,0
26,119,2,0.6,381,YES,1,Undergrad,0
35,40,1,2.4,0,YES,0,Grad,0
29,41,1,1,0,NO,0,Undergrad,0
35,81,2,0,0,YES,1,Undergrad,0
28,101,3,2.5,270,NO,0,Undergrad,0
48,25,4,0.5,0,NO,0,Grad,0
46,55,1,1.5,0,NO,0,Grad,0
31,43,1,2.1,166,NO,1,Professional,0
40,98,2,1.8,98,YES,0,Grad,0
27,112,4,2.3,402,YES,1,Professional,0
32,69,4,4,102,YES,0,Professional,0
67,79,4,1.7,215,YES,1,Grad,0
24,118,2,7.2,0,YES,0,Undergrad,0
45,81,3,2.67,251,YES,1,Grad,0
26,19,1,0.1,121,YES,0,Grad,0
42,139,2,2.9,0,YES,0,Professional,1
65,63,3,0.5,0,YES,0,Grad,0
59,102,2,1.4,0,YES,0,Undergrad,0
30,40,4,1.7,0,YES,0,Grad,0
32,44,1,0.3,81,YES,1,Undergrad,0
36,59,3,2,216,NO,0,Undergrad,0
48,224,2,6.67,0,YES,1,Undergrad,0
56,64,2,2.3,0,NO,0,Professional,0
44,129,2,3.3,0,YES,0,Undergrad,0
60,43,1,1.4,0,YES,1,Undergrad,0
51,12,3,0.4,0,YES,1,Undergrad,0
34,53,3,2.6,0,YES,0,Grad,0
45,39,2,2.1,0,NO,1,Professional,0
47,65,1,0,0,NO,0,Undergrad,0
29,18,1,0.4,94,YES,1,Professional,0
52,55,1,1.6,0,NO,0,Professional,0
61,60,1,2.5,0,YES,0,Professional,0
40,42,2,0.3,187,YES,0,Undergrad,0
24,44,3,0.1,0,NO,0,Grad,0
33,111,2,1.3,0,YES,0,Undergrad,0
33,62,1,1,0,YES,0,Undergrad,0
52,44,2,0.8,148,NO,1,Professional,0
40,69,1,1.5,0,NO,0,Professional,0
45,62,3,0.8,172,YES,0,Professional,0
27,35,1,1.8,0,NO,0,Grad,0
38,91,1,2.8,0,YES,1,Undergrad,0
50,12,1,0.2,96,NO,0,Undergrad,0
41,89,3,0.1,292,YES,0,Undergrad,0
60,65,4,1.7,0,YES,0,Grad,0
64,179,2,4.5,400,NO,0,Professional,1
34,82,2,1.5,0,YES,1,Professional,0
30,48,1,1.2,0,YES,0,Undergrad,0
31,20,4,1.5,0,YES,0,Grad,0
41,91,1,2.8,330,YES,0,Professional,0
61,122,2,6,0,YES,0,Undergrad,0
42,22,1,1.4,0,YES,0,Professional,0
48,43,2,1.3,0,YES,0,Undergrad,0
59,38,4,1.7,0,NO,1,Undergrad,0
57,61,3,2.67,0,YES,0,Undergrad,0
37,33,4,0.4,0,NO,0,Grad,0
53,145,1,2.9,345,NO,0,Undergrad,0
53,170,1,1,0,YES,0,Undergrad,0
26,55,3,0.7,0,YES,0,Grad,0
39,40,1,2.5,0,YES,0,Professional,0
35,68,2,0,126,NO,1,Undergrad,0
59,53,3,2.5,0,YES,0,Undergrad,0
43,63,3,0.8,0,NO,0,Professional,0
39,123,2,2.2,92,NO,1,Undergrad,0
49,13,2,0,0,YES,0,Undergrad,0
47,12,4,0.2,102,NO,1,Undergrad,0
41,53,2,2.5,102,YES,0,Undergrad,0
57,79,1,2.7,294,YES,1,Grad,0
42,89,1,0.1,170,YES,0,Grad,0
61,188,1,9.3,0,NO,0,Grad,1
56,62,3,1.4,0,YES,0,Professional,0
29,123,3,5.6,428,YES,0,Professional,1
25,40,3,2.4,0,YES,0,Grad,0
32,119,4,5,0,YES,0,Professional,1
37,123,4,3.1,253,YES,1,Grad,1
31,23,1,0.4,0,YES,1,Grad,0
38,62,1,1.5,255,YES,0,Professional,0
40,69,3,2.1,106,YES,0,Undergrad,0
61,124,2,3.9,0,NO,1,Undergrad,0
50,52,4,0.1,0,NO,0,Professional,0
32,134,2,3.1,0,NO,0,Undergrad,0
62,58,1,0.8,0,NO,0,Grad,0
62,45,3,0.5,200,YES,1,Grad,0
40,75,4,1.1,0,YES,0,Grad,0
59,23,4,0.4,78,NO,0,Grad,0
43,123,3,1.3,0,YES,0,Undergrad,1
62,48,3,2.2,0,NO,0,Undergrad,0
48,145,1,0.3,140,YES,0,Undergrad,0
29,31,1,1,0,NO,0,Professional,0
58,38,3,2.2,0,YES,0,Professional,0
43,78,4,1.9,0,NO,0,Professional,0
39,94,2,1.9,0,YES,0,Undergrad,0
33,84,1,2.9,0,YES,0,Professional,0
40,22,1,0.6,0,YES,0,Professional,0
28,78,4,0.2,0,YES,1,Undergrad,0
38,75,3,2.33,0,YES,0,Grad,0
65,71,3,2.2,0,NO,1,Undergrad,0
35,24,1,0.5,0,YES,1,Professional,0
29,112,2,4.33,0,YES,1,Undergrad,0
61,53,1,2.8,167,YES,0,Grad,0
46,41,1,0.5,0,NO,0,Professional,0
50,25,1,0.5,0,YES,0,Grad,0
60,42,4,2.5,194,YES,0,Grad,0
54,51,3,1,113,YES,1,Grad,0
43,19,2,0.3,0,YES,0,Grad,0
38,90,2,0,258,YES,1,Undergrad,0
46,89,4,1.4,0,YES,0,Grad,0
64,22,3,0.5,0,YES,1,Undergrad,0
24,119,1,1.5,0,YES,0,Undergrad,0
39,93,4,3.6,0,YES,0,Professional,1
34,18,4,0.3,0,NO,0,Undergrad,0
65,32,1,1.1,120,YES,0,Professional,0
38,182,3,2.6,0,YES,1,Professional,1
62,19,2,0.2,0,YES,1,Professional,0
59,85,1,3.4,0,NO,1,Professional,1
49,90,4,1.4,0,YES,0,Grad,0
57,59,2,3.7,134,YES,0,Undergrad,0
64,84,1,2,0,NO,0,Undergrad,0
47,95,2,3.9,0,NO,0,Grad,1
30,13,3,0.9,0,YES,0,Professional,0
42,88,4,0.8,0,YES,1,Undergrad,0
53,34,2,0.6,0,YES,1,Professional,0
50,11,4,0.6,0,NO,1,Professional,0
62,80,4,1.7,0,NO,0,Grad,0
34,41,1,1.33,0,NO,1,Undergrad,0
47,90,2,0.8,0,NO,0,Professional,0
62,93,3,3,0,YES,1,Professional,1
61,81,4,1.9,0,NO,0,Grad,0
59,60,2,2.8,0,YES,0,Undergrad,0
47,39,3,0.6,0,YES,1,Grad,0
65,22,3,0.7,0,NO,0,Grad,0
56,32,2,0.8,79,YES,0,Undergrad,0
56,28,1,1.2,0,YES,0,Professional,0
31,35,2,1,0,NO,1,Grad,0
61,154,3,7.5,351,YES,1,Professional,1
42,189,2,7.6,0,YES,0,Undergrad,0
44,40,4,1.9,84,NO,0,Professional,0
47,88,2,1.7,0,YES,0,Grad,0
30,124,2,0.6,0,YES,0,Undergrad,0
62,23,2,0.3,0,NO,0,Professional,0
56,23,4,0.7,0,YES,1,Undergrad,0
25,139,2,2,0,NO,1,Undergrad,0
53,173,4,2.7,427,YES,0,Undergrad,1
26,42,4,1.3,153,YES,0,Professional,0
59,161,1,2.9,160,NO,1,Undergrad,0
62,28,3,0.7,0,YES,0,Grad,0
58,191,4,5.2,194,NO,1,Professional,1
40,42,2,0.3,106,NO,1,Undergrad,0
35,81,4,4,0,YES,0,Professional,0
51,175,3,0.7,312,NO,0,Undergrad,1
41,82,3,0.1,0,YES,0,Undergrad,0
51,53,1,1.8,0,NO,1,Professional,0
27,142,3,5.5,0,NO,0,Undergrad,1
46,42,4,1.9,0,YES,0,Professional,0
46,64,4,2.9,189,NO,0,Undergrad,0
31,90,2,1.3,0,YES,0,Undergrad,0
58,44,1,0.8,0,NO,0,Grad,0
42,29,1,0.3,0,YES,0,Professional,0
59,93,2,1.6,0,NO,1,Undergrad,0
54,69,3,1.4,132,YES,0,Professional,0
35,82,2,1.7,0,YES,1,Grad,0
34,180,2,6.5,0,YES,0,Professional,1
46,13,2,0.7,0,YES,0,Professional,0
52,72,1,0,178,NO,0,Undergrad,0
55,54,3,1.7,0,YES,0,Undergrad,0
34,104,1,4.6,0,YES,1,Undergrad,0
57,44,2,1.9,157,NO,0,Grad,0
45,40,1,0.2,0,YES,1,Undergrad,0
29,190,2,4.5,246,YES,1,Undergrad,0
49,64,4,2.6,0,YES,1,Undergrad,0
36,9,2,0.3,99,NO,0,Grad,0
57,38,4,0.7,0,YES,0,Grad,0
25,72,3,2.6,0,YES,0,Professional,0
43,82,1,5.2,79,YES,0,Undergrad,0
27,48,2,1.6,119,YES,0,Professional,0
54,82,4,2.6,294,NO,0,Professional,0
53,14,2,1,83,NO,0,Grad,0
55,162,1,2.9,0,YES,1,Undergrad,0
43,54,2,1.7,0,YES,0,Undergrad,0
35,90,2,0,0,NO,0,Undergrad,0
59,64,4,1.7,0,NO,0,Undergrad,0
42,65,3,2.1,0,YES,1,Professional,0
51,113,2,6.3,0,NO,0,Undergrad,0
57,38,2,2.1,0,NO,0,Professional,0
39,65,1,1.5,0,NO,0,Professional,0
53,39,4,1.5,0,YES,0,Professional,0
31,174,2,6.7,0,YES,1,Undergrad,0
33,59,2,1.75,0,YES,0,Professional,0
38,43,2,1.7,0,YES,0,Undergrad,0
47,24,2,0.1,0,NO,1,Professional,0
63,50,1,0,166,NO,0,Grad,0
44,68,1,3.7,0,YES,0,Professional,0
61,61,3,2,0,YES,0,Professional,0
52,21,4,0.5,0,YES,0,Grad,0
59,21,2,0.5,0,YES,0,Grad,0
56,31,4,1.3,0,NO,0,Undergrad,0
58,70,4,0.7,0,NO,0,Undergrad,0
30,25,3,1,135,NO,1,Grad,0
42,78,1,1,0,YES,0,Professional,0
51,19,1,0.2,0,NO,0,Undergrad,0
60,23,1,0.3,0,YES,0,Professional,0
30,40,4,0.8,0,YES,0,Undergrad,0
49,22,1,0.3,0,NO,0,Professional,0
26,71,4,1.8,0,YES,0,Grad,0
36,58,1,3.6,0,NO,0,Grad,0
65,75,3,2.2,0,YES,0,Undergrad,0
27,40,1,2,110,NO,1,Grad,0
60,155,1,1.5,0,NO,1,Professional,1
32,83,4,2.2,0,NO,0,Grad,0
46,99,3,1.1,0,NO,0,Undergrad,0
60,59,1,0,0,NO,0,Grad,0
28,53,3,2.4,0,YES,0,Grad,0
50,11,4,0.2,0,NO,0,Undergrad,0
52,179,4,4.2,0,NO,0,Professional,1
29,71,2,1.75,0,NO,0,Professional,0
30,85,4,2.1,0,YES,0,Professional,0
42,49,3,2.1,0,YES,0,Professional,0
32,122,2,1.3,0,YES,1,Undergrad,0
40,171,2,3.3,0,YES,0,Undergrad,0
49,138,2,2.2,0,YES,0,Grad,1
53,8,4,0.4,0,YES,0,Professional,0
42,59,4,0.4,0,YES,0,Undergrad,0
38,49,3,2.8,0,NO,0,Undergrad,0
60,92,2,2,0,NO,0,Undergrad,0
27,75,4,0,0,NO,0,Undergrad,0
61,60,1,2.8,0,YES,1,Grad,0
27,41,2,1.7,0,YES,0,Grad,0
45,40,3,0.6,0,YES,1,Grad,0
41,81,2,0.4,146,YES,1,Undergrad,0
44,52,1,0.8,196,NO,1,Professional,0
38,25,4,1,0,NO,0,Undergrad,0
39,139,1,3.4,353,YES,0,Undergrad,0
48,54,1,1.2,0,NO,0,Grad,0
47,81,1,2.9,0,NO,1,Undergrad,0
64,73,3,2.2,0,NO,1,Undergrad,0
27,30,4,1,0,YES,1,Professional,0
66,59,3,2.4,0,NO,0,Undergrad,0
43,21,3,1.5,0,NO,0,Undergrad,0
34,65,3,0.7,104,YES,0,Grad,0
28,41,3,1.1,161,YES,0,Grad,0
52,52,4,0.1,121,NO,0,Professional,0
45,84,4,1.1,180,YES,0,Grad,0
24,135,2,7.2,0,YES,0,Undergrad,0
39,18,4,0.2,0,NO,0,Professional,0
40,34,1,0.7,0,YES,1,Undergrad,0
30,85,4,1.8,0,YES,0,Professional,0
49,23,1,1.4,0,NO,0,Professional,0
53,65,4,2.8,0,NO,1,Grad,0
56,195,1,2.9,0,NO,0,Undergrad,0
50,40,4,2.6,89,YES,0,Undergrad,0
53,141,2,0.2,0,NO,0,Professional,1
60,95,2,0.7,322,YES,1,Grad,0
58,23,3,1.3,131,NO,0,Grad,0
43,82,2,1.8,0,YES,1,Grad,0
46,53,4,1.9,0,NO,0,Professional,0
29,10,4,0.4,87,YES,1,Undergrad,0
56,75,1,1.9,125,YES,0,Grad,0
48,23,4,0.4,122,NO,0,Grad,0
61,133,1,2.6,0,YES,0,Undergrad,0
41,129,1,3.4,0,NO,1,Undergrad,0
35,85,4,0.1,131,NO,0,Grad,0
48,168,2,2.8,308,YES,0,Undergrad,0
43,83,4,2,0,YES,0,Professional,0
37,52,2,1.1,0,YES,0,Grad,0
47,114,1,0.6,0,YES,1,Undergrad,0
29,81,1,2.9,0,NO,0,Professional,0
63,32,1,1.5,0,NO,0,Grad,0
43,63,3,2.1,0,NO,0,Professional,0
57,70,3,1.6,0,NO,0,Professional,0
